Customer_ID,Occupation,Income level,YoB,Gender,Membership_Tier
14922,Office Worker,20-50M,1986.0,Female,Silver
14923,Director,> 50M,1989.0,Female,Diamond
14924,Office Worker,10-20M,1998.0,Female,Standard
14925,Business Owner,> 50M,1976.0,Male,Gold
14926,Student,< 2M,2004.0,Female,Standard
14927,Office Worker,5-10M,1989.0,Female,Standard
14928,Student,< 2M,2005.0,Female,Standard
14929,Student,< 2M,2002.0,Female,Standard
14930,Housewife,20-50M,1991.0,Female,Gold
14931,Office Worker,20-50M,1997.0,Female,Standard
14932,Office Worker,20-50M,1991.0,Female,Standard
14933,Business Owner,20-50M,1981.0,Female,Gold
14934,Office Worker,10-20M,1996.0,Female,Standard
14935,Office Worker,10-20M,1997.0,Female,Gold
14936,Office Worker,10-20M,1987.0,Male,Silver
14937,Freelancer,10-20M,1992.0,Female,Silver
14938,Office Worker,20-50M,1987.0,Male,Silver
14939,Office Worker,5-10M,1998.0,Female,Standard
14940,Office Worker,20-50M,1988.0,Female,Silver
14941,Office Worker,10-20M,1994.0,Male,Standard
14942,Office Worker,10-20M,1994.0,Male,Gold
14943,Student,2-5M,2005.0,Male,Standard
14944,Office Worker,20-50M,1990.0,Female,Silver
14945,Office Worker,20-50M,1990.0,Male,Standard
14946,Office Worker,5-10M,1986.0,Female,Silver
14947,Student,2-5M,2005.0,Male,Standard
14948,Office Worker,20-50M,1986.0,Female,Standard
14949,Student,< 2M,2001.0,Female,Standard
14950,Student,2-5M,2001.0,Female,Standard
14951,Student,< 2M,2005.0,Male,Standard
14952,Student,2-5M,2005.0,Male,Silver
14953,Specialist,20-50M,1990.0,Male,Diamond
14954,Office Worker,5-10M,1987.0,Female,Silver
14955,Office Worker,10-20M,1987.0,Female,Gold
14956,Student,< 2M,2004.0,Male,Silver
14957,Office Worker,20-50M,1988.0,Female,Gold
14958,Student,< 2M,2005.0,Male,Standard
14959,Office Worker,10-20M,1988.0,Female,Silver
14960,Freelancer,20-50M,1988.0,Female,Silver
14961,Office Worker,20-50M,1994.0,Female,Standard
14962,Housewife,20-50M,1991.0,Female,Diamond
14963,Office Worker,20-50M,1994.0,Female,Standard
14964,Student,< 2M,2000.0,Male,Standard
14965,Student,< 2M,2002.0,Female,Standard
14966,Office Worker,10-20M,1995.0,Female,Gold
14967,Housewife,> 50M,1975.0,Male,Gold
14968,Freelancer,20-50M,1987.0,Male,Silver
14969,Freelancer,10-20M,1985.0,Female,Gold
14970,Freelancer,10-20M,1993.0,Female,Gold
14971,Office Worker,20-50M,1998.0,Female,Standard
14972,Student,2-5M,2000.0,Male,Standard
14973,Freelancer,5-10M,1986.0,Male,Standard
14974,Office Worker,20-50M,1998.0,Female,Silver
14975,Business Owner,> 50M,1990.0,Female,Gold
14976,Office Worker,20-50M,1987.0,Female,Silver
14977,Office Worker,10-20M,1986.0,Female,Standard
14978,Office Worker,10-20M,1990.0,Female,Silver
14979,Office Worker,10-20M,1990.0,Female,Standard
14980,Housewife,> 50M,1978.0,Female,Gold
14981,Student,< 2M,2001.0,Female,Standard
14982,Housewife,> 50M,1990.0,Female,Gold
14983,Office Worker,5-10M,1997.0,Female,Silver
14984,Freelancer,10-20M,1985.0,Male,Standard
14985,Student,2-5M,2000.0,Female,Standard
14986,Freelancer,5-10M,1988.0,Female,Silver
14987,Office Worker,20-50M,1994.0,Female,Standard
14988,Student,2-5M,2003.0,Female,Standard
14989,Student,2-5M,2003.0,Male,Silver
14990,Office Worker,20-50M,1989.0,Female,Silver
14991,Director,> 50M,1977.0,Female,Gold
14992,Freelancer,5-10M,1996.0,Male,Gold
14993,Housewife,20-50M,1975.0,Female,Diamond
14994,Freelancer,10-20M,1990.0,Female,Standard
14995,Student,< 2M,2001.0,Male,Standard
14996,Office Worker,20-50M,1989.0,Male,Silver
14997,Student,2-5M,2000.0,Male,Standard
14998,Office Worker,5-10M,1987.0,Male,Silver
14999,Office Worker,20-50M,1987.0,Female,Gold
15000,Office Worker,10-20M,1987.0,Female,Standard
15001,Director,> 50M,1991.0,Male,Gold
15002,Student,2-5M,2002.0,Male,Standard
15003,Specialist,20-50M,1979.0,Male,Diamond
15004,Office Worker,10-20M,1990.0,Female,Standard
15005,Student,2-5M,2001.0,Female,Standard
15006,Office Worker,20-50M,1988.0,Male,Gold
15007,Office Worker,10-20M,1988.0,Female,Standard
15008,Student,< 2M,2003.0,Female,Standard
15009,Office Worker,5-10M,1987.0,Female,Standard
15010,Freelancer,10-20M,1998.0,Female,Gold
15011,Student,2-5M,2001.0,Female,Standard
15012,Student,< 2M,2000.0,Female,Standard
15013,Student,2-5M,2000.0,Male,Standard
15014,Office Worker,20-50M,1988.0,Female,Standard
15015,Student,2-5M,2000.0,Female,Standard
15016,Office Worker,20-50M,1992.0,Female,Silver
15017,Freelancer,20-50M,1987.0,Female,Silver
15018,Office Worker,20-50M,1994.0,Male,Silver
15019,Office Worker,5-10M,1987.0,Female,Standard
15020,Office Worker,20-50M,1990.0,Female,Standard
15021,Freelancer,20-50M,1985.0,Female,Gold
15022,Student,< 2M,2004.0,Male,Standard
15023,Student,< 2M,2000.0,Male,Standard
15024,Student,2-5M,2005.0,Female,Standard
15025,Manager,10-20M,1994.0,Female,Silver
15026,Office Worker,10-20M,1990.0,Female,Silver
15027,Student,< 2M,2003.0,Female,Standard
15028,Student,2-5M,2003.0,Female,Standard
15029,Student,2-5M,2004.0,Female,Standard
15030,Specialist,> 50M,1977.0,Female,Gold
15031,Freelancer,10-20M,1995.0,Female,Silver
15032,Office Worker,10-20M,1993.0,Male,Silver
15033,Student,< 2M,2003.0,Female,Standard
15034,Freelancer,20-50M,1987.0,Female,Standard
15035,Business Owner,20-50M,1993.0,Female,Gold
15036,Manager,20-50M,1986.0,Female,Standard
15037,Student,< 2M,2003.0,Female,Silver
15038,Office Worker,20-50M,1987.0,Female,Gold
15039,Freelancer,10-20M,1996.0,Female,Standard
15040,Business Owner,> 50M,1985.0,Female,Gold
15041,Office Worker,10-20M,1987.0,Female,Gold
15042,Office Worker,5-10M,1986.0,Female,Gold
15043,Freelancer,5-10M,1997.0,Male,Silver
15044,Business Owner,> 50M,1989.0,Female,Gold
15045,Business Owner,20-50M,1976.0,Male,Gold
15046,Office Worker,5-10M,1995.0,Female,Silver
15047,Office Worker,5-10M,1988.0,Male,Standard
15048,Student,< 2M,2001.0,Female,Standard
15049,Housewife,20-50M,1981.0,Female,Gold
15050,Student,2-5M,2000.0,Male,Standard
15051,Office Worker,20-50M,1992.0,Female,Silver
15052,Student,2-5M,2005.0,Male,Standard
15053,Director,20-50M,1992.0,Male,Diamond
15054,Student,2-5M,2005.0,Female,Standard
15055,Freelancer,5-10M,1991.0,Male,Silver
15056,Freelancer,20-50M,1994.0,Male,Silver
15057,Office Worker,5-10M,1993.0,Female,Standard
15058,Office Worker,10-20M,1992.0,Male,Silver
15059,Manager,5-10M,1997.0,Female,Silver
15060,Office Worker,20-50M,1991.0,Male,Silver
15061,Student,< 2M,2001.0,Female,Standard
15062,Student,< 2M,2005.0,Female,Standard
15063,Student,< 2M,2001.0,Female,Standard
15064,Manager,10-20M,1990.0,Male,Gold
15065,Freelancer,10-20M,1987.0,Female,Silver
15066,Student,2-5M,2005.0,Male,Standard
15067,Office Worker,5-10M,1994.0,Female,Standard
15068,Office Worker,20-50M,1988.0,Male,Standard
15069,Student,< 2M,2003.0,Female,Standard
15070,Business Owner,20-50M,1975.0,Female,Gold
15071,Office Worker,5-10M,1992.0,Male,Standard
15072,Office Worker,10-20M,1996.0,Male,Standard
15073,Office Worker,20-50M,1986.0,Female,Silver
15074,Freelancer,10-20M,1996.0,Female,Standard
15075,Freelancer,20-50M,1990.0,Female,Standard
15076,Office Worker,20-50M,1997.0,Female,Standard
15077,Freelancer,20-50M,1985.0,Female,Standard
15078,Student,< 2M,2002.0,Male,Standard
15079,Office Worker,10-20M,1991.0,Male,Gold
15080,Office Worker,10-20M,1988.0,Male,Gold
15081,Student,2-5M,2000.0,Male,Standard
15082,Office Worker,10-20M,1996.0,Female,Standard
15083,Freelancer,5-10M,1985.0,Female,Gold
15084,Specialist,> 50M,1982.0,Female,Gold
15085,Office Worker,10-20M,1989.0,Male,Silver
15086,Office Worker,10-20M,1989.0,Female,Silver
15087,Housewife,> 50M,1990.0,Male,Gold
15088,Student,< 2M,2002.0,Female,Standard
15089,Office Worker,20-50M,1997.0,Female,Silver
15090,Office Worker,5-10M,1990.0,Female,Gold
15091,Student,< 2M,2003.0,Female,Standard
15092,Director,20-50M,1989.0,Male,Gold
15093,Office Worker,10-20M,1996.0,Male,Silver
15094,Student,2-5M,2004.0,Female,Silver
15095,Student,2-5M,2001.0,Female,Standard
15096,Office Worker,10-20M,1992.0,Male,Standard
15097,Freelancer,20-50M,1988.0,Female,Silver
15098,Director,> 50M,1978.0,Female,Gold
15099,Office Worker,5-10M,1997.0,Female,Silver
15100,Student,2-5M,2005.0,Female,Standard
15101,Student,2-5M,2005.0,Male,Standard
15102,Office Worker,20-50M,1996.0,Female,Standard
15103,Office Worker,10-20M,1991.0,Male,Silver
15104,Student,2-5M,2003.0,Female,Silver
15105,Manager,20-50M,1995.0,Male,Silver
15106,Student,2-5M,2005.0,Male,Standard
15107,Office Worker,5-10M,1988.0,Male,Standard
15108,Freelancer,20-50M,1998.0,Female,Gold
15109,Business Owner,20-50M,1987.0,Male,Gold
15110,Freelancer,10-20M,1997.0,Male,Gold
15111,Business Owner,> 50M,1986.0,Male,Gold
15112,Freelancer,10-20M,1986.0,Male,Silver
15113,Freelancer,5-10M,1992.0,Female,Standard
15114,Office Worker,20-50M,1989.0,Female,Silver
15115,Office Worker,20-50M,1994.0,Female,Silver
15116,Office Worker,10-20M,1988.0,Female,Silver
15117,Freelancer,20-50M,1996.0,Male,Standard
15118,Student,< 2M,2003.0,Male,Standard
15119,Manager,10-20M,1998.0,Female,Silver
15120,Manager,10-20M,1986.0,Female,Silver
15121,Office Worker,5-10M,1991.0,Male,Silver
15122,Student,< 2M,2002.0,Female,Standard
15123,Director,20-50M,1983.0,Female,Diamond
15124,Office Worker,10-20M,1989.0,Male,Standard
15125,Specialist,20-50M,1987.0,Female,Diamond
15126,Office Worker,10-20M,1993.0,Male,Silver
15127,Student,2-5M,2004.0,Female,Standard
15128,Office Worker,5-10M,1991.0,Male,Silver
15129,Student,2-5M,2001.0,Male,Standard
15130,Student,< 2M,2005.0,Male,Standard
15131,Office Worker,10-20M,1993.0,Female,Gold
15132,Student,2-5M,2004.0,Female,Standard
15133,Student,2-5M,2004.0,Female,Standard
15134,Business Owner,> 50M,1985.0,Male,Diamond
15135,Office Worker,20-50M,1997.0,Male,Silver
15136,Manager,20-50M,1996.0,Male,Silver
15137,Office Worker,5-10M,1994.0,Female,Silver
15138,Student,< 2M,2004.0,Male,Standard
15139,Office Worker,5-10M,1994.0,Male,Standard
15140,Director,> 50M,1986.0,Male,Gold
15141,Office Worker,20-50M,1997.0,Female,Standard
15142,Housewife,> 50M,1978.0,Male,Diamond
15143,Office Worker,10-20M,1989.0,Female,Silver
15144,Student,< 2M,2000.0,Female,Standard
15145,Student,2-5M,2004.0,Male,Silver
15146,Student,2-5M,2003.0,Male,Standard
15147,Student,< 2M,2000.0,Male,Standard
15148,Student,2-5M,2000.0,Male,Standard
15149,Director,20-50M,1977.0,Male,Gold
15150,Student,< 2M,2004.0,Female,Standard
15151,Manager,20-50M,1995.0,Female,Silver
15152,Office Worker,5-10M,1990.0,Male,Gold
15153,Student,< 2M,2005.0,Female,Standard
15154,Student,2-5M,2005.0,Female,Standard
15155,Office Worker,10-20M,1992.0,Female,Gold
15156,Business Owner,> 50M,1979.0,Female,Diamond
15157,Housewife,> 50M,1980.0,Male,Gold
15158,Office Worker,20-50M,1994.0,Female,Standard
15159,Student,< 2M,2005.0,Female,Standard
15160,Student,< 2M,2005.0,Female,Standard
15161,Manager,10-20M,1990.0,Male,Standard
15162,Student,< 2M,2003.0,Female,Standard
15163,Office Worker,10-20M,1995.0,Female,Standard
15164,Student,2-5M,2005.0,Male,Standard
15165,Office Worker,10-20M,1988.0,Male,Standard
15166,Office Worker,10-20M,1986.0,Male,Silver
15167,Office Worker,5-10M,1990.0,Male,Standard
15168,Freelancer,5-10M,1997.0,Female,Gold
15169,Student,2-5M,2001.0,Female,Standard
15170,Specialist,20-50M,1978.0,Female,Gold
15171,Director,> 50M,1975.0,Female,Diamond
15172,Director,20-50M,1979.0,Female,Diamond
15173,Student,2-5M,2004.0,Male,Silver
15174,Director,> 50M,1976.0,Male,Diamond
15175,Office Worker,20-50M,1997.0,Female,Silver
15176,Office Worker,20-50M,1996.0,Male,Standard
15177,Student,< 2M,2000.0,Male,Standard
15178,Student,< 2M,2001.0,Female,Standard
15179,Office Worker,20-50M,1998.0,Female,Silver
15180,Housewife,20-50M,1988.0,Female,Gold
15181,Business Owner,20-50M,1985.0,Female,Gold
15182,Director,> 50M,1983.0,Female,Gold
15183,Manager,5-10M,1998.0,Female,Silver
15184,Student,2-5M,2005.0,Male,Silver
15185,Housewife,> 50M,1982.0,Female,Gold
15186,Office Worker,5-10M,1993.0,Male,Silver
15187,Freelancer,10-20M,1992.0,Female,Standard
15188,Student,< 2M,2001.0,Male,Standard
15189,Director,> 50M,1981.0,Female,Diamond
15190,Office Worker,20-50M,1987.0,Female,Gold
15191,Freelancer,20-50M,1989.0,Male,Silver
15192,Student,< 2M,2000.0,Male,Standard
15193,Student,2-5M,2005.0,Female,Standard
15194,Manager,5-10M,1990.0,Male,Gold
15195,Business Owner,20-50M,1989.0,Female,Gold
15196,Office Worker,20-50M,1991.0,Male,Standard
15197,Office Worker,5-10M,1986.0,Female,Silver
15198,Housewife,> 50M,1983.0,Male,Diamond
15199,Office Worker,5-10M,1990.0,Female,Silver
15200,Student,< 2M,2001.0,Female,Silver
15201,Freelancer,20-50M,1986.0,Female,Silver
15202,Student,< 2M,2003.0,Male,Standard
15203,Office Worker,5-10M,1992.0,Male,Standard
15204,Office Worker,10-20M,1991.0,Male,Silver
15205,Office Worker,10-20M,1986.0,Female,Gold
15206,Office Worker,20-50M,1988.0,Male,Standard
15207,Office Worker,10-20M,1991.0,Male,Standard
15208,Freelancer,10-20M,1993.0,Male,Silver
15209,Specialist,20-50M,1984.0,Female,Gold
15210,Freelancer,20-50M,1987.0,Female,Silver
15211,Student,< 2M,2003.0,Female,Standard
15212,Student,< 2M,2004.0,Female,Standard
15213,Director,> 50M,1992.0,Female,Gold
15214,Office Worker,20-50M,1994.0,Female,Silver
15215,Student,< 2M,2004.0,Female,Standard
15216,Office Worker,5-10M,1994.0,Male,Silver
15217,Student,< 2M,2001.0,Male,Standard
15218,Office Worker,5-10M,1992.0,Female,Silver
15219,Freelancer,20-50M,1997.0,Male,Silver
15220,Business Owner,20-50M,1993.0,Female,Diamond
15221,Student,2-5M,2000.0,Female,Standard
15222,Office Worker,20-50M,1993.0,Female,Gold
15223,Specialist,> 50M,1976.0,Female,Gold
15224,Business Owner,> 50M,1988.0,Female,Diamond
15225,Office Worker,20-50M,1997.0,Male,Standard
15226,Specialist,> 50M,1984.0,Male,Gold
15227,Business Owner,20-50M,1979.0,Male,Gold
15228,Student,2-5M,2003.0,Male,Standard
15229,Student,< 2M,2002.0,Male,Standard
15230,Student,2-5M,2004.0,Male,Standard
15231,Office Worker,20-50M,1992.0,Male,Standard
15232,Freelancer,10-20M,1988.0,Male,Gold
15233,Office Worker,20-50M,1988.0,Female,Silver
15234,Office Worker,20-50M,1995.0,Female,Standard
15235,Student,2-5M,2003.0,Male,Standard
15236,Office Worker,10-20M,1991.0,Female,Standard
15237,Specialist,20-50M,1979.0,Male,Gold
15238,Office Worker,5-10M,1988.0,Female,Gold
15239,Student,2-5M,2005.0,Male,Standard
15240,Student,< 2M,2001.0,Female,Standard
15241,Student,2-5M,2003.0,Male,Standard
15242,Housewife,20-50M,1976.0,Female,Gold
15243,Office Worker,20-50M,1995.0,Female,Silver
15244,Office Worker,10-20M,1997.0,Male,Gold
15245,Student,< 2M,2003.0,Female,Standard
15246,Office Worker,20-50M,1994.0,Male,Gold
15247,Freelancer,10-20M,1994.0,Male,Standard
15248,Specialist,20-50M,1987.0,Male,Diamond
15249,Business Owner,> 50M,1981.0,Female,Diamond
15250,Office Worker,10-20M,1991.0,Male,Gold
15251,Student,2-5M,2001.0,Female,Standard
15252,Office Worker,5-10M,1993.0,Female,Silver
15253,Office Worker,5-10M,1996.0,Male,Gold
15254,Office Worker,10-20M,1993.0,Male,Silver
15255,Office Worker,5-10M,1993.0,Female,Standard
15256,Freelancer,10-20M,1994.0,Male,Silver
15257,Office Worker,10-20M,1996.0,Male,Silver
15258,Freelancer,10-20M,1994.0,Female,Gold
15259,Student,2-5M,2004.0,Male,Standard
15260,Student,< 2M,2004.0,Male,Standard
15261,Student,2-5M,2002.0,Female,Standard
15262,Freelancer,10-20M,1990.0,Female,Silver
15263,Student,< 2M,2002.0,Female,Standard
15264,Student,2-5M,2004.0,Male,Standard
15265,Office Worker,10-20M,1985.0,Male,Standard
15266,Freelancer,5-10M,1996.0,Female,Silver
15267,Office Worker,10-20M,1992.0,Female,Standard
15268,Student,2-5M,2004.0,Male,Standard
15269,Office Worker,10-20M,1998.0,Female,Gold
15270,Manager,20-50M,1998.0,Female,Silver
15271,Office Worker,10-20M,1990.0,Female,Gold
15272,Office Worker,20-50M,1991.0,Male,Standard
15273,Office Worker,20-50M,1986.0,Male,Silver
15274,Director,20-50M,1989.0,Female,Gold
15275,Specialist,> 50M,1989.0,Female,Gold
15276,Student,2-5M,2004.0,Female,Standard
15277,Student,2-5M,2004.0,Female,Standard
15278,Student,< 2M,2003.0,Female,Standard
15279,Office Worker,10-20M,1987.0,Male,Standard
15280,Student,< 2M,2002.0,Female,Standard
15281,Office Worker,20-50M,1990.0,Female,Silver
15282,Manager,10-20M,1987.0,Female,Silver
15283,Office Worker,10-20M,1989.0,Female,Silver
15284,Student,2-5M,2001.0,Female,Standard
15285,Student,< 2M,2000.0,Male,Standard
15286,Business Owner,> 50M,1980.0,Female,Diamond
15287,Student,2-5M,2001.0,Male,Standard
15288,Student,< 2M,2005.0,Female,Standard
15289,Freelancer,10-20M,1997.0,Female,Standard
15290,Office Worker,20-50M,1988.0,Male,Standard
15291,Student,< 2M,2000.0,Female,Standard
15292,Office Worker,20-50M,1989.0,Female,Standard
15293,Student,< 2M,2003.0,Male,Standard
15294,Director,20-50M,1981.0,Male,Diamond
15295,Office Worker,20-50M,1992.0,Female,Gold
15296,Office Worker,20-50M,1988.0,Female,Silver
15297,Student,2-5M,2005.0,Female,Standard
15298,Student,< 2M,2002.0,Female,Standard
15299,Housewife,> 50M,1978.0,Male,Gold
15300,Housewife,> 50M,1978.0,Female,Gold
15301,Office Worker,20-50M,1993.0,Male,Silver
15302,Director,> 50M,1975.0,Male,Diamond
15303,Student,< 2M,2000.0,Female,Standard
15304,Student,2-5M,2004.0,Female,Standard
15305,Business Owner,> 50M,1985.0,Female,Diamond
15306,Manager,10-20M,1987.0,Female,Standard
15307,Student,2-5M,2005.0,Female,Standard
15308,Office Worker,5-10M,1996.0,Male,Standard
15309,Office Worker,5-10M,1991.0,Female,Standard
15310,Office Worker,20-50M,1991.0,Female,Silver
15311,Office Worker,10-20M,1985.0,Male,Silver
15312,Office Worker,20-50M,1987.0,Female,Standard
15313,Office Worker,10-20M,1994.0,Male,Standard
15314,Business Owner,> 50M,1979.0,Male,Diamond
15315,Student,2-5M,2003.0,Male,Standard
15316,Specialist,20-50M,1976.0,Male,Diamond
15317,Freelancer,20-50M,1985.0,Male,Silver
15318,Student,< 2M,2000.0,Male,Standard
15319,Freelancer,10-20M,1992.0,Female,Silver
15320,Office Worker,20-50M,1994.0,Male,Gold
15321,Housewife,20-50M,1979.0,Female,Gold
15322,Student,< 2M,2004.0,Male,Standard
15323,Housewife,20-50M,1979.0,Female,Gold
15324,Office Worker,10-20M,1989.0,Male,Silver
15325,Student,< 2M,2005.0,Male,Standard
15326,Office Worker,5-10M,1988.0,Male,Standard
15327,Freelancer,10-20M,1987.0,Male,Silver
15328,Student,< 2M,2003.0,Female,Standard
15329,Freelancer,20-50M,1991.0,Female,Standard
15330,Freelancer,5-10M,1992.0,Male,Silver
15331,Housewife,> 50M,1994.0,Female,Gold
15332,Office Worker,10-20M,1992.0,Male,Standard
15333,Office Worker,5-10M,1997.0,Male,Standard
15334,Office Worker,10-20M,1985.0,Male,Silver
15335,Manager,5-10M,1991.0,Female,Standard
15336,Student,< 2M,2005.0,Female,Standard
15337,Student,< 2M,2000.0,Female,Standard
15338,Manager,5-10M,1989.0,Female,Gold
15339,Housewife,> 50M,1987.0,Male,Gold
15340,Business Owner,20-50M,1986.0,Female,Diamond
15341,Office Worker,10-20M,1986.0,Male,Standard
15342,Freelancer,5-10M,1992.0,Female,Standard
15343,Manager,10-20M,1986.0,Female,Gold
15344,Housewife,> 50M,1984.0,Female,Gold
15345,Director,20-50M,1987.0,Female,Gold
15346,Student,2-5M,2004.0,Female,Standard
15347,Office Worker,10-20M,1990.0,Female,Standard
15348,Freelancer,10-20M,1996.0,Male,Standard
15349,Student,< 2M,2002.0,Female,Standard
15350,Office Worker,10-20M,1989.0,Female,Standard
15351,Student,< 2M,2003.0,Female,Standard
15352,Business Owner,> 50M,1983.0,Male,Diamond
15353,Student,< 2M,2000.0,Male,Standard
15354,Office Worker,20-50M,1990.0,Female,Gold
15355,Office Worker,20-50M,1995.0,Male,Silver
15356,Office Worker,20-50M,1994.0,Female,Silver
15357,Freelancer,10-20M,1992.0,Female,Standard
15358,Student,2-5M,2004.0,Female,Silver
15359,Student,< 2M,2002.0,Male,Standard
15360,Director,> 50M,1979.0,Female,Gold
15361,Student,2-5M,2005.0,Female,Silver
15362,Office Worker,5-10M,1993.0,Male,Silver
15363,Student,< 2M,2004.0,Male,Standard
15364,Office Worker,10-20M,1997.0,Male,Standard
15365,Director,20-50M,1980.0,Male,Diamond
15366,Office Worker,10-20M,1987.0,Male,Silver
15367,Office Worker,20-50M,1987.0,Female,Silver
15368,Student,2-5M,2002.0,Female,Standard
15369,Office Worker,5-10M,1991.0,Female,Silver
15370,Office Worker,20-50M,1987.0,Male,Silver
15371,Business Owner,> 50M,1991.0,Male,Diamond
15372,Office Worker,20-50M,1995.0,Female,Standard
15373,Director,> 50M,1979.0,Female,Gold
15374,Freelancer,10-20M,1998.0,Female,Standard
15375,Director,20-50M,1985.0,Female,Gold
15376,Manager,10-20M,1994.0,Female,Silver
15377,Specialist,20-50M,1980.0,Male,Gold
15378,Student,2-5M,2000.0,Male,Standard
15379,Housewife,20-50M,1983.0,Male,Diamond
15380,Student,2-5M,2004.0,Male,Silver
15381,Student,< 2M,2004.0,Female,Standard
15382,Student,2-5M,2001.0,Female,Standard
15383,Director,20-50M,1986.0,Male,Diamond
15384,Office Worker,20-50M,1996.0,Female,Gold
15385,Freelancer,20-50M,1989.0,Male,Gold
15386,Manager,10-20M,1994.0,Female,Silver
15387,Specialist,20-50M,1978.0,Female,Gold
15388,Student,< 2M,2003.0,Male,Standard
15389,Office Worker,20-50M,1988.0,Female,Standard
15390,Student,2-5M,2004.0,Male,Standard
15391,Specialist,20-50M,1992.0,Female,Gold
15392,Office Worker,20-50M,1995.0,Female,Gold
15393,Student,< 2M,2002.0,Male,Standard
15394,Freelancer,20-50M,1993.0,Female,Silver
15395,Office Worker,10-20M,1995.0,Female,Standard
15396,Student,2-5M,2003.0,Male,Standard
15397,Office Worker,20-50M,1996.0,Female,Gold
15398,Housewife,> 50M,1989.0,Female,Gold
15399,Freelancer,10-20M,1992.0,Female,Standard
15400,Student,2-5M,2000.0,Female,Standard
15401,Office Worker,10-20M,1996.0,Male,Silver
15402,Specialist,> 50M,1978.0,Female,Gold
15403,Freelancer,20-50M,1993.0,Male,Standard
15404,Student,< 2M,2003.0,Male,Standard
15405,Office Worker,20-50M,1990.0,Female,Silver
15406,Student,2-5M,2001.0,Female,Standard
15407,Office Worker,20-50M,1986.0,Female,Gold
15408,Office Worker,10-20M,1992.0,Female,Gold
15409,Student,< 2M,2000.0,Male,Standard
15410,Office Worker,5-10M,1998.0,Female,Standard
15411,Freelancer,10-20M,1985.0,Male,Silver
15412,Student,2-5M,2004.0,Female,Silver
15413,Office Worker,5-10M,1995.0,Male,Silver
15414,Student,2-5M,2005.0,Male,Standard
15415,Manager,10-20M,1989.0,Female,Gold
15416,Specialist,20-50M,1988.0,Male,Gold
15417,Director,> 50M,1992.0,Male,Diamond
15418,Student,< 2M,2000.0,Female,Silver
15419,Office Worker,10-20M,1986.0,Male,Standard
15420,Housewife,> 50M,1991.0,Male,Diamond
15421,Student,< 2M,2000.0,Female,Standard
15422,Office Worker,10-20M,1997.0,Female,Silver
15423,Manager,10-20M,1991.0,Male,Standard
15424,Office Worker,20-50M,1989.0,Female,Silver
15425,Freelancer,5-10M,1994.0,Male,Gold
15426,Student,< 2M,2001.0,Male,Standard
15427,Student,2-5M,2002.0,Male,Standard
15428,Office Worker,10-20M,1987.0,Female,Standard
15429,Student,< 2M,2000.0,Male,Standard
15430,Student,< 2M,2002.0,Female,Standard
15431,Student,2-5M,2003.0,Female,Standard
15432,Housewife,20-50M,1976.0,Female,Gold
15433,Freelancer,20-50M,1998.0,Female,Silver
15434,Office Worker,5-10M,1991.0,Male,Standard
15435,Manager,20-50M,1996.0,Female,Standard
15436,Director,> 50M,1993.0,Female,Diamond
15437,Freelancer,10-20M,1987.0,Female,Silver
15438,Business Owner,> 50M,1988.0,Male,Diamond
15439,Student,< 2M,2005.0,Female,Standard
15440,Office Worker,5-10M,1990.0,Female,Gold
15441,Office Worker,10-20M,1988.0,Male,Gold
15442,Specialist,> 50M,1978.0,Male,Diamond
15443,Office Worker,20-50M,1996.0,Female,Silver
15444,Student,< 2M,2001.0,Female,Standard
15445,Office Worker,20-50M,1994.0,Female,Gold
15446,Office Worker,10-20M,1986.0,Female,Silver
15447,Student,2-5M,2004.0,Male,Standard
15448,Director,20-50M,1976.0,Female,Gold
15449,Student,2-5M,2000.0,Male,Standard
15450,Student,2-5M,2005.0,Male,Standard
15451,Office Worker,20-50M,1993.0,Female,Gold
15452,Student,2-5M,2005.0,Male,Standard
15453,Specialist,> 50M,1987.0,Male,Gold
15454,Office Worker,10-20M,1990.0,Female,Silver
15455,Office Worker,10-20M,1989.0,Female,Standard
15456,Student,2-5M,2002.0,Female,Standard
15457,Freelancer,10-20M,1997.0,Female,Silver
15458,Freelancer,5-10M,1989.0,Male,Standard
15459,Freelancer,5-10M,1992.0,Male,Standard
15460,Office Worker,10-20M,1989.0,Female,Gold
15461,Student,< 2M,2000.0,Male,Standard
15462,Office Worker,10-20M,1992.0,Female,Standard
15463,Office Worker,10-20M,1992.0,Female,Standard
15464,Housewife,20-50M,1981.0,Male,Gold
15465,Student,2-5M,2005.0,Female,Standard
15466,Housewife,20-50M,1982.0,Male,Diamond
15467,Manager,20-50M,1985.0,Male,Standard
15468,Specialist,> 50M,1984.0,Female,Gold
15469,Student,2-5M,2001.0,Female,Standard
15470,Student,2-5M,2004.0,Female,Standard
15471,Office Worker,5-10M,1988.0,Female,Silver
15472,Office Worker,5-10M,1993.0,Female,Standard
15473,Office Worker,20-50M,1998.0,Male,Standard
15474,Student,< 2M,2003.0,Female,Standard
15475,Student,< 2M,2003.0,Male,Standard
15476,Office Worker,20-50M,1986.0,Male,Gold
15477,Student,< 2M,2002.0,Female,Standard
15478,Housewife,> 50M,1977.0,Female,Diamond
15479,Student,< 2M,2005.0,Male,Standard
15480,Student,2-5M,2003.0,Female,Standard
15481,Housewife,20-50M,1978.0,Female,Diamond
15482,Student,2-5M,2002.0,Female,Standard
15483,Student,2-5M,2004.0,Male,Standard
